vehicle_id,vehicle_model_id,model_name,erp_record_created_at_utc_observed_not_acquisition,vehicle_registration_date_observed_not_acquisition,erp_soft_deleted_at_utc_observed_not_sale,acquisition_date,acquisition_date_status,purchase_price_krw,purchase_price_status,sale_or_disposal_date,sale_or_disposal_date_status,sale_price_krw,sale_price_status,holding_period_days,holding_period_status,classification
12084,2225,19년 올뉴K3(휘),2025-06-18 05:47:23.487673,2019-10-08,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12085,2225,19년 올뉴K3(휘),2025-06-18 05:50:00.685460,2019-10-08,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12086,1864,20년 쏘나타DN8(LPG),2025-06-18 06:02:58.152578,2019-10-01,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12087,1864,20년 쏘나타DN8(LPG),2025-06-18 06:04:54.088671,2020-07-14,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12088,1864,20년 쏘나타DN8(LPG),2025-06-18 06:06:19.733556,2020-07-14,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12089,1864,20년 쏘나타DN8(LPG),2025-06-18 06:08:12.843893,2020-07-14,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12090,1864,20년 쏘나타DN8(LPG),2025-06-18 06:08:58.705284,2020-07-14,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12091,1864,20년 쏘나타DN8(LPG),2025-06-18 06:10:58.364910,2020-07-14,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12092,1864,20년 쏘나타DN8(LPG),2025-06-18 06:19:38.648573,2020-07-14,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12093,1864,20년 쏘나타DN8(LPG),2025-06-18 06:20:23.143018,2020-07-14,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12094,1873,20년 K5(LPG),2025-06-18 06:53:28.353635,2020-09-11,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12095,1873,20년 K5(LPG),2025-06-18 06:54:38.895807,2020-09-11,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12096,1873,20년 K5(LPG),2025-06-18 07:01:49.037118,2020-09-11,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12097,1873,20년 K5(LPG),2025-06-18 07:02:49.416364,2020-09-11,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12098,1873,20년 K5(LPG),2025-06-18 07:03:52.456723,2020-12-02,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12099,1873,20년 K5(LPG),2025-06-18 07:04:40.480586,2020-12-02,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12100,1873,20년 K5(LPG),2025-06-18 07:05:59.016767,2020-12-02,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12101,1870,20년 QM6(LPG),2025-06-18 07:06:48.513286,2020-12-02,2026-03-18 06:09:01,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12102,1873,20년 K5(LPG),2025-06-18 07:07:50.117545,2020-12-02,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12103,2226,22년 K5(LPG),2025-06-18 07:16:35.309715,2021-03-26,2026-03-18 06:10:31,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12104,2226,22년 K5(LPG),2025-06-18 07:17:10.734659,2021-04-01,2026-03-18 06:10:45,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12105,2226,22년 K5(LPG),2025-06-18 07:17:43.766442,2021-04-22,2026-03-18 06:10:47,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12106,2226,22년 K5(LPG),2025-06-18 07:18:37.005468,2021-04-22,2026-03-18 06:10:49,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12107,2226,22년 K5(LPG),2025-06-18 07:19:09.373231,2021-04-22,2026-03-18 06:10:51,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12108,2226,22년 K5(LPG),2025-06-18 07:19:47.868857,2021-10-28,2026-03-18 06:09:54,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12109,2226,22년 K5(LPG),2025-06-18 07:20:28.669472,2021-10-28,2026-03-18 06:10:54,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12110,2226,22년 K5(LPG),2025-06-18 07:46:45.776040,2021-10-28,2026-03-18 06:10:10,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12111,2227,25년 BMW X7 xdrive40i 하이브리드(휘),2025-06-19 04:30:59.793804,2025-06-19,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12242,2155,25년 아반떼 하이브리드(휘),2025-09-17 01:05:16.457686,2025-09-19,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12243,2250,25년 팰리세이드 하이브리드 4륜 (휘),2025-09-17 01:40:36.919254,2025-09-19,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
12244,2250,25년 팰리세이드 하이브리드 4륜 (휘),2025-09-17 01:41:17.523852,2025-09-22,,,unavailable,,unavailable,,unavailable,,unavailable,,unavailable_no_verified_acquisition_or_sale_date,observed_reference_fields_plus_unavailable_requested_fields
